Iso3,Country,Site ID,Site name,Borehole name,Automatic Borehole ID,Local Borehole ID,Latitude,Longitude,Elevation in meters above sea level,Status,Drilling date,Unknown drilling date,Last editor,Date of update,Hidden borehole,Depth in m,Static water level in meters below ground level,Type of pump,Pump brand and model,Pump depth in m,Pump motor power in kilowatt,Energy source,Generator brand and model,Generator capacity in kilovolt-ampere (kVA),Casing diameter in inch,Casing material,Screened areas in m,Sum of screened areas in m,End of casing/start of open hole in m,Aquifer type,Driller's yield in m3/hr,Dynamic Water Level at driller's yield in m,Pumping tests (DWL [m] - yield [m3/hr]),Pumping test quality control evaluation from solar tool (read only),Safe yield from solar tool in m3/hr (read only),Transmissivity from constant rate pumping test in m2/sec,Daily pumping time in h,Date of last water quality control,Conductivity in micro S/cm (microsiemen/cm),pH,Turbidity in NTU,Ammonia concentration in mg/L,Arsenic concentration in micro g/L,Fluoride concentration in mg/L,Nitrate concentration in mg/L,Nitrite concentration in mg/L,E-Coli,Solar potential in % (read only),Investment cost estimation in $ (read only),Maintenance cost estimation (read only),Solar gross payback in years (read only),Amount of CO2 avoided in tonnes/year (read only),Attachment description,Comments
UGA,Uganda,UGAs027216,Bidibidi,DWD 66761,UGA-UGAs027216-072,Unknown,3.40384,31.34129,811,active,25/10/2016,,,,no,60,4.27,hand_pump,"U2 India Mark
(AOV U2 modified)",33,0.8,,,,5,pvc,"24.26-27.0, 42.52-48.0",8.22,,fractured_rock,0.8,,,,,,12,4/12/2016,497,6.8,27.2,,,0.7,3.1,0.022,,,,,,,,"Rimheight = 52cm; BH located 5m from a small valley, some outcrops/blocks of gneiss"
UGA,Uganda,UGAs027216,Bidibidi,DWD 46011,UGA-UGAs027216-073,Unknown,3.4039,31.38019,745,inactive,27/10/2016,,,,no,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,"Was supposed to be equiped with electric submersible pump, but test pumping needs to be re-done to check sutainable yield; test pumped by Metero Uganda Ltd, but logbook is a mess and they contradict themselfes continuously, doubts about quality test pumpi"
UGA,Uganda,UGAs027216,Bidibidi,,UGA-UGAs027216-074,Unknown,3.40735,31.37499,762,active,,,,,no,89,38.4,hand_pump,,,,,,,,,,,,,0.8,,,,,,12,19/11/2016,608,,,,,,,,,,,,,,,"Was supposed to be equiped with electric submersible pump, but test pumping needs to be re-done to check sutainable yield; test pumped by Metero Uganda Ltd, but no well development before testpumping, pump capacity too low for proper pumping test"
UGA,Uganda,UGAs027216,Bidibidi,Oxfam BH1,UGA-UGAs027216-075,Unknown,3.42573,31.36181,759,active,30/10/2016,,,,no,132.67,18.5,electrical_pump,,119,,,,,6.5,pvc,,,,fractured_rock,14.6,,,,,,17,4/12/2016,648,,,,,,,,,,,,,,,"HY BH, motorized (using a generator); flow meter started working yesterday (indicating that most of the water trucks do carry less water then they pretend); BH located in wide valley between Zone 1 and Zone 3
Only 2 hours of well development (airlift)"
UGA,Uganda,UGAs027216,Bidibidi,,UGA-UGAs027216-076,Unknown,3.55745,31.41959,752,inactive,11/5/2009,,,,no,,,hand_pump,Pump nr 5280 11/011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,Oxfam BH2,UGA-UGAs027216-077,Unknown,3.40781,31.35075,791,active,10/11/2016,,,,no,135,37.93,electrical_pump,,90,,,,,6.3,pvc,35.22-38.12,2.9,,fractured_rock,16,,,,,,18,,,,,,,,,,,,,,,,,"HY BH, motorized on 04/12 and water trucking started on 06/12/2016. For short term 16 m3/hr pump installed for water trucking. Next step is water distribution system, elevated tank and tap stand. After that the pump will be replaced with a higher capacity"
UGA,Uganda,UGAs027216,Bidibidi,DWD 52414 (dry),UGA-UGAs027216-129,Unknown,3.31677,31.06538,,,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,"NRC TestPump BH2
Rehab Well",UGA-UGAs027216-078,Unknown,3.378798,31.306312,850,,,,,,no,58.02,4.27,electrical_pump,,52.62,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated borehole with 4.5"" ID casing. No data for borehole construction. Screen location and water strike levels are unknown. The borehole can be pumped at 10 m3/hr with a DWL at 30 m. The borehole could even be pumped at a higher rate but the 5"" di"
UGA,Uganda,UGAs027216,Bidibidi,NRC TestPump BH3,UGA-UGAs027216-079,Unknown,3.379009,31.30256,858,,,,,,no,33.5,2.3,,,29.24,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data for borehole construction. Screen location and water strike levels are unknown. The borehole is expecetd to be able to yield 5 m3/hr. If the asssumed head is OK then the Grundfos SP5a-25 would be an appropriate pump.
UGA,Uganda,UGAs027216,Bidibidi,Oxfam BH3,UGA-UGAs027216-080,Unknown,3.37528,31.30976,829,inactive,18/11/2016,,,,no,150.84,23.57,electrical_pump,,125,,,,,6.5,pvc,,,,fractured_rock,15.4,,,,,,0,,,,,,,,,,,,,,,,,"Water Mission will motorize soon (30-11-2016), Test puming results look good. BH located next to a big valley with stagnant water; no outcrops but big qtz pebbles/blocks around; Only 1 hours of well development (airlift)"
UGA,Uganda,UGAs027216,Bidibidi,"DWD 44556 
(NRC BH1)",UGA-UGAs027216-081,Unknown,3.3708,31.30735,837,active,21/11/2016,,,,no,73.6,3,hand_pump,,,,,,,5,,,,,,0.8,,,,,,12,4/12/2016,541,,,,,,,,,,,,,,,"Handpump is operational, but needs to be changed asap for electric submersible pump (and proper test pumping first to define sustainable yield). Scheduled before Christmas; BH located 5m near small valley with outcrops of jointed banded gneiss"
UGA,Uganda,UGAs027216,Bidibidi,"DWD 44557  
(NRC BH2)",UGA-UGAs027216-082,Unknown,3.38862,31.31559,856,active,18/11/2016,,,,no,73.6,10.3,hand_pump,,,,,,,5,,,,,,0.8,,,,,,12,4/12/2016,569,,,,,,,,,,,,,,,"Handpump is operational, but needs to be changed asap for electric submersible pump (and proper test pumping first to define sustainable yield). Scheduled before Christmas"
UGA,Uganda,UGAs027216,Bidibidi,"DWD 44559
(NRC BH3)",UGA-UGAs027216-083,Unknown,3.29149,31.29284,770,active,25/11/2016,,,,no,92,11.2,hand_pump,,,,,,,5,,,,,,0.8,,,,,,12,,,,,,,,,,,,,,,,,"Handpump is operational, but needs to be changed asap for electric submersible pump (and proper test pumping first to define sustainable yield). Scheduled before Christmas;
BH located 5m next to a very small valley; 30m away outcrops of jointed banded sch"
UGA,Uganda,UGAs027216,Bidibidi,"DWD 44558 
(NRC BH4)",UGA-UGAs027216-084,Unknown,3.38664,31.30647,863,active,19/11/2016,,,,no,71.9,11,hand_pump,,,,,,,5,,,,,,0.8,,,,,,12,4/12/2016,530,,,,,,,,,,,,,,,"Handpump is operational, but needs to be changed asap for electric submersible pump (and proper test pumping first to define sustainable yield). Scheduled before Christmas"
UGA,Uganda,UGAs027216,Bidibidi,MSF BH1,UGA-UGAs027216-085,Unknown,3.30218,31.24866,843,inactive,6/12/2016,,,,no,39,,,,,,,,,,,,,,,,,,,,,,6/12/2016,505,,,,,,,,,,,,,,,"They drilled an artesian well, not possible to drill any deeper, between 27 and 28 meter they hit a deep fracture (like a cavern); BH located 10m next to a dry valley with many outcrops / big blocks of gneiss"
UGA,Uganda,UGAs027216,Bidibidi,Oxfam BH5,UGA-UGAs027216-086,Unknown,3.31343,31.32331,735,inactive,30/11/2016,,,,no,123.36,27.2,electrical_pump,,,,,,,6.3,pvc,"49.2-52.1, 60.82-63.72, 72.42-75.32",8.7,,fractured_rock,14.2,,,,,,0,8/12/2016,423,,,,,,,,,,,,,,,"3.5 hours of well development (airlift);
Water is a little bit cloudy; visited during test pumping and results are unreliable due to recharge of the pumped water <5m next to BH. This likely happened also at the previous 4 Oxfam BH's. Oxfam informed about "
UGA,Uganda,UGAs027216,Bidibidi,Z5 NRC BH1,UGA-UGAs027216-087,Unknown,3.33886,31.30253,833,,6/12/2016,,,,no,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dry borehole (92 m depth), no water strikes encountered, only some moisture at 55.2 m depth."
UGA,Uganda,UGAs027216,Bidibidi,"DWD 66762
(SP BH1)",UGA-UGAs027216-088,Unknown,3.33846,31.30104,805,inactive,1/12/2016,,,,no,96,,hand_pump,"AOV U2 Modified 
Deepwell Handpump",,0.8,,,,5,,,,,,0.8,,,,,,0,,,,,,,,,,,,,,,,,"BH located close to a small valley, next to an anthill; no real outcrops nearby but remnants of fractured and weathered quartz veins"
UGA,Uganda,UGAs027216,Bidibidi,"DWD 66763
(SP BH2)",UGA-UGAs027216-089,Unknown,3.33106,31.30502,805,inactive,2/12/2016,,,,no,75,19.25,hand_pump,"AOV U2 Modified 
Deepwell Handpump",,0.8,,,,5,,,,,,0.8,,,,,,0,,,,,,,,,,,,,,,,,"BH located near a very small valley; Outcrops of gneiss around and a nicely fractured weathered quartz vein; 2 latrines observed within 50m --> need to be dismantled, desludged and desinfected"
UGA,Uganda,UGAs027216,Bidibidi,"DWD 66764
(SP BH3)",UGA-UGAs027216-090,Unknown,3.32529,31.29502,808,inactive,3/12/2016,,,,no,90,27.14,hand_pump,"AOV U2 Modified 
Deepwell Handpump",,0.8,,,,5,,,,,,0.8,,,,,,0,,,,,,,,,,,,,,,,,"BH located next to an anthill, no distinct valley nearby; 2 latrines observed within 20m and 60m --> need to be dismantled, desludged and desinfected"
UGA,Uganda,UGAs027216,Bidibidi,"DWD 66765
(SP BH4)",UGA-UGAs027216-091,Unknown,3.33476,31.29435,827,inactive,6/12/2016,,,,no,75,23,hand_pump,"AOV U2 Modified 
Deepwell Handpump",,0.8,,,,5,,,,,,0.8,,,,,,0,,,,,,,,,,,,,,,,,"BH located next to an anthill, nearby a small but very steep valley with some outcrops;"
UGA,Uganda,UGAs027216,Bidibidi,NRC TestPump BH4,UGA-UGAs027216-092,Unknown,3.32797,31.340025,708,,,,,,no,33.9,8.92,,,29.4,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No data for borehole construction. Screen location and water strike levels are unknown.
The borehole can probably be pumped at 5m3/hr with a DWL at 25 m. If the assumed head is OK then a Grundfos SP5A-25 would be an appropriate pump"
UGA,Uganda,UGAs027216,Bidibidi,"NRC TestPump BH5
Rehab well",UGA-UGAs027216-093,Unknown,3.24423,31.3882,668,active,,,,,no,97,30.5,electrical_pump,,74.5,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Motorized BH close to Reception Centre zone 4/5, daily 3 tanks of 10 m3 are filled for water supply of the town. Operator is supposed to be informed when the tanks are full (so he can switch off the pump) but this did not happen when we visited. According"
UGA,Uganda,UGAs027216,Bidibidi,CD 1170,UGA-UGAs027216-094,Unknown,3.30795,31.25383,857,active,,,,,no,,,hand_pump,Ajay Uganda U2 Model Extra Deepwell,,,,,,,,,,,,,,,,,,,7/12/2016,355,,,,,,,,,,,,,,,"BH located along the road, no outcrops and no streams nearby"
UGA,Uganda,UGAs027216,Bidibidi,CD 1466,UGA-UGAs027216-095,Unknown,3.34516,31.2761,896,active,1/1/1998,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,7/12/2016,410,,,,,,,,,,,,,,,"BH located along the road, no outcrops and no streams nearby"
UGA,Uganda,UGAs027216,Bidibidi,CD 2718,UGA-UGAs027216-096,Unknown,3.51034,31.35884,852,active,,,,,no,,,hand_pump,Alex Int. (India),,,,,,,,,,,,,,,,,,,18/11/2016,618,,,,,,,,,,,,,,,"Located along the road in small village, no valley nearby"
UGA,Uganda,UGAs027216,Bidibidi,CD 3072,UGA-UGAs027216-097,Unknown,3.409167,31.231444,956,active,18/09/1998,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,22/11/2016,252,,,,,,,,,,,,,,,No streams or outcrops nearby
UGA,Uganda,UGAs027216,Bidibidi,CD 3721,UGA-UGAs027216-098,Unknown,3.48977,31.39536,899,active,21/09/1986,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,19/11/2016,306,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,,UGA-UGAs027216-099,Unknown,3.249167,31.390167,667,active,2/9/2005,,,,no,78,45,hand_pump,,,,,,,,,,,,,,,,,,,,22/11/2016,423,,,,,,,,,,,,,,,Pump just repaired. No outcrops or streams nearby
UGA,Uganda,UGAs027216,Bidibidi,,UGA-UGAs027216-100,Unknown,3.400806,31.236583,942,active,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,22/11/2016,210,,,,,,,,,,,,,,,No outcrops or streams nearby
UGA,Uganda,UGAs027216,Bidibidi,,UGA-UGAs027216-101,Unknown,3.55412,31.4324,735,active,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,22/11/2016,511,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 25308,UGA-UGAs027216-102,Unknown,3.4215,31.256889,942,active,30/03/2008,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,22/11/2016,256,,,,,,,,,,,,,,,No outcrops or streams nearby
UGA,Uganda,UGAs027216,Bidibidi,DWD 299xx,UGA-UGAs027216-103,Unknown,3.38831,31.32835,858,active,17/02/2001,,,,no,66,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rehabilitated old BH. New handle and new pipes
UGA,Uganda,UGAs027216,Bidibidi,DWD 28265,UGA-UGAs027216-104,Unknown,3.50164,31.4026,,inactive,10/12/2008,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No outcrops
UGA,Uganda,UGAs027216,Bidibidi,DWD 31121,UGA-UGAs027216-105,Unknown,3.50255,31.27482,942,active,20/07/2016,,,,no,,,hand_pump,"Ajay - Uganda (U2 model, India)",,,,,,,,,,,,,,,,,,,22/11/2016,470,,,,,,,,,,,,,,,BH on a slope of a very wide and shallow valley (stream with stagnant water at 100m); no outcrops but laterite 'pea gravel'
UGA,Uganda,UGAs027216,Bidibidi,DWD 31528,UGA-UGAs027216-106,Unknown,3.40101,31.2854,906,active,8/3/2010,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,19/11/2016,342,,,,,,,,,,,,,,,"Out of zone 4, next to the main road. BH rest during night and during 12:00-16:00"
UGA,Uganda,UGAs027216,Bidibidi,"DWD 32291 or
DWD 32211",UGA-UGAs027216-107,Unknown,3.40329,31.28532,911,active,19/05/2010,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,19/11/2016,324,,,,,,,,,,,,,,,"Out of zone 4, next to the main road. BH rest during night and 1 hour during the day"
UGA,Uganda,UGAs027216,Bidibidi,DWD 35771,UGA-UGAs027216-108,Unknown,3.40751,31.28091,910,active,17/09/2011,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,22/11/2016,234,,,,,,,,,,,,,,,No outcrops or streams nearby
UGA,Uganda,UGAs027216,Bidibidi,DWD 40051,UGA-UGAs027216-109,Unknown,3.431361,31.232639,947,active,1/2/2013,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,22/11/2016,252,,,,,,,,,,,,,,,No outcrops or streams nearby
UGA,Uganda,UGAs027216,Bidibidi,DWD 40094,UGA-UGAs027216-110,Unknown,3.39528,31.36618,786,active,18/02/2013,,,,no,,,hand_pump,"Victoria pumps, Kampala (UG)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 41608,UGA-UGAs027216-111,Unknown,3.437639,31.215972,972,active,29/07/2013,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,22/11/2016,357,,,,,,,,,,,,,,,No river valley nearby; no outcrops
UGA,Uganda,UGAs027216,Bidibidi,DWD 41361,UGA-UGAs027216-112,Unknown,3.4977,31.3275,913,active,14/08/2013,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,21/11/2016,305,,,,,,,,,,,,,,,No river valley nearby; no outcrops
UGA,Uganda,UGAs027216,Bidibidi,DWD 42143,UGA-UGAs027216-113,Unknown,3.34747,31.26313,902,active,28/08/2013,,,,no,,,hand_pump,AOV U2 Modified Deepwell Handpump,,,,,,,,,,,,,,,,,,,6/12/2016,472,,,,,,,,,,,,,,,"Along the roads, no outcrops or streams nearby; handle pumps very light (shallow well?) and it takes time before water comes (the valve is leaking)"
UGA,Uganda,UGAs027216,Bidibidi,DWD 42145,UGA-UGAs027216-114,Unknown,3.35944,31.25959,892,active,29/08/2013,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,22/11/2016,374,,,,,,,,,,,,,,,No outcrops or streams nearby
UGA,Uganda,UGAs027216,Bidibidi,DWD 45093,UGA-UGAs027216-115,Unknown,3.48306,31.26642,,,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 45494,UGA-UGAs027216-116,Unknown,3.46658,31.15576,977,,9/8/2016,,,,no,51,4.22,hand_pump,U2 India,48,0.8,,,,5,pvc,"27.28-30.2, 36.16-39.1, 45.04-48.0",8.82,,,,,,,,,,15/09/2016,565,8.11,1.4,,,0.32,0.03,,,,,,,,,"Not visited, check coordinates"
UGA,Uganda,UGAs027216,Bidibidi,DWD 45496,UGA-UGAs027216-117,Unknown,3.49784,31.3696,828,,7/9/2016,,,,no,54,22.7,hand_pump,U2 India,42,0.8,,,,5,pvc,"39.0-42.0, 45.0-51.0",9,,,,,,,,,,15/09/2016,559,7.99,3.4,,,0.3,0.03,,,,,,,,,"Not visited, check coordinates"
UGA,Uganda,UGAs027216,Bidibidi,DWD 45497,UGA-UGAs027216-118,Unknown,3.35314,31.21523,910,,10/9/2016,,,,no,81,11.5,hand_pump,U2 India,33,0.8,,,,5,pvc,"27.3-30.3, 33.2-36.2, 39.1-42.1",9,,,,,,,,,,15/09/2016,743,7.2,3.9,,,0.33,0.04,,,,,,,,,"Not visited, check coordinates"
UGA,Uganda,UGAs027216,Bidibidi,DWD 45498,UGA-UGAs027216-119,Unknown,3.41427,31.28932,955,,9/9/2016,,,,no,51,7.6,hand_pump,U2 India,36,0.8,,,,5,pvc,"27.0-30.0, 36.0-39.0, 45.0-48.0",9,,,,,,,,,,15/09/2016,753,7.12,3.5,,,0.36,0.03,,,,,,,,,"Not visited, check coordinates"
UGA,Uganda,UGAs027216,Bidibidi,DWD 47946,UGA-UGAs027216-120,Unknown,3.41284,31.28394,919,active,21/07/2014,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,22/11/2016,403,,,,,,,,,,,,,,,No outcrops or streams nearby
UGA,Uganda,UGAs027216,Bidibidi,DWD 52354,UGA-UGAs027216-121,Unknown,3.31031,31.12827,,,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 52355,UGA-UGAs027216-122,Unknown,3.37764,31.10626,,,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 52359,UGA-UGAs027216-123,Unknown,3.56957,31.234,,,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 52360,UGA-UGAs027216-124,Unknown,3.62331,31.22142,,,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 52361,UGA-UGAs027216-125,Unknown,3.49632,31.15605,,,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 52362,UGA-UGAs027216-126,Unknown,3.5727,31.18214,,,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 52384,UGA-UGAs027216-127,Unknown,3.263,31.357222,686,active,1/6/2016,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,22/11/2016,318,,,,,,,,,,,,,,,No outcrops or streams nearby
UGA,Uganda,UGAs027216,Bidibidi,DWD 52385 (dry),UGA-UGAs027216-128,Unknown,3.33095,31.39192,,,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 56073,UGA-UGAs027216-130,Unknown,3.419806,31.230667,942,active,8/2/2016,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,22/11/2016,456,,,,,,,,,,,,,,,No outcrops or streams nearby
UGA,Uganda,UGAs027216,Bidibidi,DWD 56079,UGA-UGAs027216-131,Unknown,3.50356,31.35229,881,active,12/2/2016,,,,no,,,hand_pump,"Ajay - Uganda (U2 model, India)",,,,,,,,,,,,,,,,,,,18/11/2016,,,,,,,,,,,,,,,,Constructed along the road in small village
UGA,Uganda,UGAs027216,Bidibidi,"DWD 56678 or 
DWD 56078",UGA-UGAs027216-132,Unknown,3.43296,31.26564,932,active,11/2/2016,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,19/11/2016,266,,,,,,,,,,,,,,,Constructed along the road in small village between Yumbe and Molunga
UGA,Uganda,UGAs027216,Bidibidi,WDD 3769,UGA-UGAs027216-133,Unknown,3.48764,31.34263,921,active,22/02/2001,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,18/11/2016,436,,,,,,,,,,,,,,,Borehole in village between zone 1 and zone 2
UGA,Uganda,UGAs027216,Bidibidi,WDD 3777,UGA-UGAs027216-134,Unknown,3.433833,31.243278,,active,17/10/1990,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,22/11/2016,294,,,,,,,,,,,,,,,No outcrops or streams nearby
UGA,Uganda,UGAs027216,Bidibidi,WDD 3780,UGA-UGAs027216-135,Unknown,3.420444,31.26175,935,active,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,22/11/2016,311,,,,,,,,,,,,,,,No outcrops or streams nearby
UGA,Uganda,UGAs027216,Bidibidi,WDD 6000,UGA-UGAs027216-136,Unknown,3.39902,31.30391,891,active,28/05/1992,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,19/11/2016,551,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,,UGA-UGAs027216-137,Unknown,3.62395,31.23526,965,active,,,,,no,,,electrical_pump,,,,,,,,,,,,,13.75,,,,,,10,22/11/2016,259,,,,,,,,,,,,,,,Coordinates close to BH (gate was closed); seems like no esay access of water for GWL monitoring; BH located 1 km next to beautifull granite dome (inselberg)
UGA,Uganda,UGAs027216,Bidibidi,,UGA-UGAs027216-138,Unknown,3.43553,31.18726,992,active,,,,,no,,,electrical_pump,,,,,,,,,,,,,15.9,,,,,,17,,,,,,,,,,,,,,,,,Flow meter not working (so no logbook) but according to operator they pump 100 m3/day: partly for tapstands in town and partly for water trucking; hybrid system (solar and generator) so could potentially pump 24/7
UGA,Uganda,UGAs027216,Bidibidi,Artesian Well (abandoned),UGA-UGAs027216-139,Unknown,3.42974,31.35554,770,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,4/12/2016,646,,,,,,,,,,,,,,,"Old and abandonned well, casing still there but HP removed, water is flowing out of the open hole (SWL > groundlevel), casing/tube is blocked at a depth of 0.6meters; outcrops of jointed gneiss (not very fractured) in the river nearby (vertical joints in "
UGA,Uganda,UGAs027216,Bidibidi,DWD-69220,UGA-UGAs027216-000140,DWD-69220,3.15095,31.3235,656,active,28/01/2018,no,Cyrille Scherrer,22/05/2019,no,160.85,1.57,electrical_pump,,,,solar_generator,,,8,pvc,"33.35-39.15, 42.05-44.95, 47.85-50.75,  53.65-56.55, 62.35-65.25, 68.15-71.05, 73.95-76.85, 78.35-160.85",105.7,,fractured_rock,10,,,,,,,4/3/2018,350,6.74,5,,,0.05,,,,,,,,,,"Bidibidi-Zone 2
Open hole: 78-160[m]
Transmisivity: T = 4.25E-05[m2/s]"
UGA,Uganda,UGAs027216,Bidibidi,DWD-69221,UGA-UGAs027216-000149,DWD-69221,3.40836,31.3679,753,active,19/01/2018,no,Cyrille Scherrer,29/10/2019,no,63,9.6,electrical_pump,,50,,solar_generator,,,8,pvc,"35.9-47.5, 50.4-53.3, 56.2-62.0",20.3,,fractured_rock,100,,,,,,,4/3/2018,810,,,0,,0.7,0,0,,,,,,,,"Bidibidi-Village 3
Transmisivity: T = 9.66E-03[m2/s]"
UGA,Uganda,UGAs027216,Bidibidi,DWD-69222,UGA-UGAs027216-000150,Unknown,3.31574,31.307269,721,active,15/03/2018,no,Cyrille Scherrer,29/10/2019,no,133.4,48.7,electrical_pump,,,,solar_generator,,,8,pvc,"52.1-57.9, 60.8-66.6, 69.5-81.1, 82.8-133.4",73.8,,fractured_rock,9.7,,,,,,,,,,,,,,,,,,,,,,,"Bidibidi-Zone 1
Open hole: 82.8-133.4[m]
Transmisivity: T = 8.39E-05m2/s"
UGA,Uganda,UGAs027216,Bidibidi,DWD-69223,UGA-UGAs027216-000151,Unknown,3.46443,31.3775,777,active,10/1/2018,no,Ellen Milnes,10/8/2020,no,152,41.01,electrical_pump,,135,,solar_generator,,,8,pvc,"38.1-41,  44.7-47.6,  50.5-53.4,  56.3-59.2,  65-70.8,  73.7-76.6,  79.5-82.4,  85.3-88.2,  91.1-94,  96.9-99.8,  102.7-108.5,111.4-114.3, 117.2-120.1, 123-125.9, 128.8-131.7, 134.6-137.5, 140.4-149.1",60.9,,fractured_rock,,,,,,,,6/2/2019,1232,,,0,,0.9,0,0,,,,,,,"The first attachment contains the borehole completion report, the pumping test and the water quality analysis carried out by the ministry of water of Uganda.
The second attachment shows the water quality analysis carried out by the Centre for Hydrogeology and Geothermics (CHYN)/ University of Neuchâtel-Switzerland.","Bidibidi-Village 14
Transmissivity: T=8.4E-05m2/s"
UGA,Uganda,UGAs027216,Bidibidi,DWD-69224,UGA-UGAs027216-000152,Unknown,3.36656,31.361,717,active,18/12/2017,no,Cyrille Scherrer,29/10/2019,no,82.7,16.3,electrical_pump,,60,,solar_generator,,,8,pvc,"46.4-58.0, 59.7-82.7",34.6,,fractured_rock,45,,,,,,,9/3/2018,357,6.85,5,,,0.08,,,,,,,,,,"Bidibidi 3, Village 10
Open hole from 59.6 to 82.7[m]
Transmissivity: 7.41E-04[m2/sec]"
UGA,Uganda,UGAs027216,Bidibidi,DWD-69228,UGA-UGAs027216-000155,Unknown,3.41658,31.04505,992,active,3/3/2018,no,Cyrille Scherrer,29/10/2019,no,140.9,,electrical_pump,,,,solar_generator,,,8,pvc,35.95-140.9,104.95,,fractured_rock,20,,,,,,,12/3/2018,356,6.72,6,,,0.06,,,,,,,,,,"Koboko-Jabara 2
Openhole from: 35.95-140.9[m]
 Transmissivity: T=1.18[m2/s]"
UGA,Uganda,UGAs027216,Bidibidi,DWD-69229,UGA-UGAs027216-000156,Unknown,3.50053,30.95243,616,active,11/3/2018,no,Cyrille Scherrer,29/10/2019,no,141.1,0.4,electrical_pump,,,,solar_generator,,,8,pvc,"77.9-80.8, 83.7-86.6, 95.3-98.2, 106.9-109.8, 115.6-118.5, 122.4-130.1",22.2,,fractured_rock,15.2,,,,,,,19/03/2018,330,6.75,5,,,0.09,0,,,,,,,,,"Koboko-Kuluba
Transmissivity: 4.77E-05[m2/s]"
